Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1603745222,192.168.1.73,5353,224.0.0.251,5353,17,166,0,2,0,1603745222213;1603745222826;,77;89;,1;1;
1603745223,192.168.1.73,5353,224.0.0.251,5353,17,77,0,1,0,1603745223132;,77;,1;
1603745225,192.168.1.67,5353,224.0.0.251,5353,17,105,0,1,0,1603745225897;,105;,1;
1603745226,192.168.1.74,51697,54.149.94.178,443,6,136,136,2,2,1603745226102;1603745226137;1603745226137;1603745226180;,96;40;96;40;,1;2;2;1;
1603745226,192.168.1.73,5353,224.0.0.251,5353,17,77,0,1,0,1603745226204;,77;,1;
1603745226,192.168.1.74,51698,54.149.94.178,443,6,136,136,2,2,1603745226243;1603745226409;1603745226409;1603745226460;,96;40;96;40;,1;2;2;1;
1603745226,192.168.1.74,52940,140.82.114.25,443,6,41,0,1,0,1603745226972;,41;,1;
1603745227,192.168.1.105,5353,224.0.0.251,5353,17,237,0,1,0,1603745227127;,237;,1;
1603745227,192.168.1.74,52940,140.82.114.25,443,6,0,52,0,1,1603745227127;,52;,2;
1603745227,192.168.1.74,53069,52.167.253.237,443,6,0,40,0,1,1603745227946;,40;,2;
1603745228,192.168.1.105,5353,224.0.0.251,5353,17,237,0,1,0,1603745228355;,237;,1;
1603745229,192.168.1.74,57987,162.254.195.87,27019,17,112,64,1,1,1603745229155;1603745229687;,112;64;,1;2;
1603745235,192.168.1.73,5353,224.0.0.251,5353,17,77,0,1,0,1603745235114;,77;,1;
1603745236,192.168.1.74,51697,54.149.94.178,443,6,136,96,2,1,1603745236103;1603745236232;1603745236278;,96;96;40;,1;2;1;
1603745236,192.168.1.74,51698,54.149.94.178,443,6,136,96,2,1,1603745236230;1603745236279;1603745236324;,96;96;40;,1;2;1;
1603745238,192.168.1.74,57987,162.254.195.87,27019,17,112,0,1,0,1603745238214;,112;,1;
1603745239,192.168.1.74,51697,54.149.94.178,443,6,98,40,1,1,1603745239184;1603745239313;,98;40;,1;2;
1603745239,192.168.1.74,51698,54.149.94.178,443,6,98,40,1,1,1603745239187;1603745239313;,98;40;,1;2;
1603745241,192.168.1.74,52940,140.82.114.25,443,6,70,66,1,1,1603745241974;1603745241974;,66;70;,2;1;
1603745242,192.168.1.74,52940,140.82.114.25,443,6,0,40,0,1,1603745242077;,40;,2;
1603745245,192.168.1.67,5353,224.0.0.251,5353,17,105,0,1,0,1603745245865;,105;,1;
1603745246,192.168.1.74,51697,54.149.94.178,443,6,136,136,2,2,1603745246109;1603745246172;1603745246172;1603745246217;,96;40;96;40;,1;2;2;1;
1603745246,192.168.1.74,51698,54.149.94.178,443,6,136,136,2,2,1603745246233;1603745246377;1603745246377;1603745246418;,96;40;96;40;,1;2;2;1;
1603745247,192.168.1.74,57987,162.254.195.87,27019,17,112,0,1,0,1603745247271;,112;,1;
1603745252,192.168.1.82,5353,224.0.0.251,5353,17,216,0,1,0,1603745252318;,216;,1;
1603745252,192.168.1.74,65023,239.255.255.250,1900,17,202,0,1,0,1603745252507;,202;,1;
1603745252,192.168.1.73,5353,224.0.0.251,5353,17,89,0,1,0,1603745252932;,89;,1;
1603745253,192.168.1.74,65023,239.255.255.250,1900,17,202,0,1,0,1603745253513;,202;,1;
1603745253,192.168.1.82,5353,224.0.0.251,5353,17,216,0,1,0,1603745253545;,216;,1;
1603745253,192.168.1.73,5353,224.0.0.251,5353,17,89,0,1,0,1603745253853;,89;,1;
1603745253,192.168.1.105,60000,192.168.1.74,65023,17,390,0,1,0,1603745253955;,390;,1;
1603745253,192.168.1.74,65023,192.168.49.1,60000,17,0,390,0,1,1603745253955;,390;,2;
1603745254,192.168.1.74,65023,239.255.255.250,1900,17,202,0,1,0,1603745254522;,202;,1;
1603745255,192.168.1.105,60000,192.168.1.74,65023,17,390,0,1,0,1603745255390;,390;,1;
1603745255,192.168.1.74,65023,192.168.49.1,60000,17,0,390,0,1,1603745255390;,390;,2;
1603745255,192.168.1.74,65023,239.255.255.250,1900,17,202,0,1,0,1603745255524;,202;,1;
1603745255,192.168.1.74,53076,138.91.140.216,443,6,329,52,3,1,1603745255795;1603745255900;1603745255900;1603745255902;,52;52;40;237;,1;2;1;1;
1603745256,192.168.1.74,53076,138.91.140.216,443,6,4462,7590,11,10,1603745256002;1603745256002;1603745256002;1603745256003;1603745256003;1603745256003;1603745256003;1603745256021;1603745256106;1603745256106;1603745256109;1603745256109;1603745256128;1603745256128;1603745256128;1603745256129;1603745256129;1603745256129;1603745256147;1603745256149;1603745256149;,1500;1500;40;1500;1500;443;40;133;91;40;589;1280;40;507;40;575;1480;205;40;469;40;,2;2;1;2;2;2;1;1;2;1;1;1;2;2;1;1;1;1;2;2;1;
1603745256,192.168.1.74,51697,54.149.94.178,443,6,136,96,2,1,1603745256108;1603745256144;1603745256185;,96;96;40;,1;2;1;
1603745256,192.168.1.74,53077,138.91.140.216,443,6,3647,8594,11,10,1603745256130;1603745256149;1603745256150;1603745256150;1603745256190;1603745256190;1603745256190;1603745256190;1603745256190;1603745256190;1603745256193;1603745256208;1603745256208;1603745256217;1603745256218;1603745256219;1603745256219;1603745256219;1603745256235;1603745256238;1603745256238;,52;52;40;269;1500;1500;1500;1500;443;40;133;1500;52;91;40;575;1480;926;40;468;40;,1;2;1;1;2;2;2;2;2;1;1;2;1;2;1;1;1;1;2;2;1;
1603745256,192.168.1.105,60000,192.168.1.74,65023,17,390,0,1,0,1603745256217;,390;,1;
1603745256,192.168.1.74,65023,192.168.49.1,60000,17,0,390,0,1,1603745256217;,390;,2;
1603745256,192.168.1.74,51698,54.149.94.178,443,6,136,136,2,2,1603745256232;1603745256325;1603745256336;1603745256387;,96;40;96;40;,1;2;2;1;
1603745256,192.168.1.74,57987,162.254.195.87,27019,17,112,64,1,1,1603745256323;1603745256712;,112;64;,1;2;
