Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1603353625,192.168.1.21,5353,224.0.0.251,5353,17,1808,0,3,0,1603353625108;1603353625113;1603353625618;,1464;142;202;,1;1;1;
1603353625,192.168.1.191,64380,54.149.94.178,443,6,52,1122,1,1,1603353625814;1603353625814;,1122;52;,2;1;
1603353626,192.168.1.21,5353,224.0.0.251,5353,17,1865,0,2,0,1603353626338;1603353626344;,1478;387;,1;1;
1603353627,192.168.1.21,5353,224.0.0.251,5353,17,470,0,2,0,1603353627359;1603353627770;,268;202;,1;1;
1603353628,192.168.1.21,5353,224.0.0.251,5353,17,326,0,1,0,1603353628384;,326;,1;
1603353629,192.168.1.213,57621,192.168.1.255,57621,17,72,0,1,0,1603353629408;,72;,1;
1603353629,192.168.1.191,64372,54.149.94.178,443,6,52,1125,1,1,1603353629923;1603353629923;,1125;52;,2;1;
1603353630,192.168.1.21,5353,224.0.0.251,5353,17,1735,0,2,0,1603353630331;1603353630336;,1465;270;,1;1;
1603353630,192.168.1.241,5353,224.0.0.251,5353,17,103,0,1,0,1603353630339;,103;,1;
1603353630,192.168.1.191,64372,54.149.94.178,443,6,272,161,3,2,1603353630749;1603353630751;1603353630799;1603353630799;1603353630800;,109;111;52;109;52;,1;1;2;2;1;
1603353630,192.168.1.191,64378,54.149.94.178,443,6,272,161,3,2,1603353630749;1603353630751;1603353630798;1603353630798;1603353630798;,109;111;52;109;52;,1;1;2;2;1;
1603353630,192.168.1.191,64379,54.149.94.178,443,6,272,161,3,2,1603353630749;1603353630752;1603353630799;1603353630800;1603353630841;,109;111;109;52;52;,1;1;2;1;2;
1603353630,192.168.1.191,64380,54.149.94.178,443,6,272,161,3,2,1603353630749;1603353630754;1603353630797;1603353630797;1603353630797;,109;111;52;109;52;,1;1;2;2;1;
1603353631,192.168.1.241,5353,224.0.0.251,5353,17,103,0,1,0,1603353631353;,103;,1;
1603353631,192.168.1.21,5353,224.0.0.251,5353,17,653,0,1,0,1603353631457;,653;,1;
1603353631,192.168.1.191,64974,140.82.112.25,443,6,40,52,1,1,1603353631725;1603353631809;,40;52;,1;2;
1603353631,192.168.1.213,5353,224.0.0.251,5353,17,73,0,1,0,1603353631865;,73;,1;
1603353631,192.168.1.191,64388,40.78.253.3,443,6,90,0,1,0,1603353631942;,90;,1;
1603353631,192.168.1.248,5353,224.0.0.251,5353,17,204,0,1,0,1603353631967;,204;,1;
1603353631,192.168.1.157,5353,224.0.0.251,5353,17,262,0,1,0,1603353631968;,262;,1;
1603353632,192.168.1.191,64388,40.78.253.3,443,6,0,52,0,1,1603353632032;,52;,2;
1603353632,192.168.1.241,5353,224.0.0.251,5353,17,172,0,1,0,1603353632479;,172;,1;
1603353632,192.168.1.21,5353,224.0.0.251,5353,17,895,0,1,0,1603353632686;,895;,1;
1603353633,192.168.1.241,5353,224.0.0.251,5353,17,172,0,1,0,1603353633709;,172;,1;
1603353633,192.168.1.28,27005,255.255.255.255,27015,17,122,0,2,0,1603353633709;1603353633913;,61;61;,1;1;
1603353634,192.168.1.1,53,192.168.1.191,28419,17,124,66,1,1,1603353634071;1603353634074;,66;124;,2;1;
1603353634,192.168.1.1,53,192.168.1.191,27071,17,136,66,1,1,1603353634071;1603353634074;,66;136;,2;1;
1603353634,192.168.1.28,27005,255.255.255.255,27015,17,61,0,1,0,1603353634117;,61;,1;
1603353634,192.168.1.1,53,192.168.1.191,14263,17,101,62,1,1,1603353634190;1603353634209;,62;101;,2;1;
1603353634,192.168.1.1,53,192.168.1.191,46444,17,90,62,1,1,1603353634190;1603353634209;,62;90;,2;1;
