Time,IP1,Port1,IP2,Port2,Proto,1->2Bytes,2->1Bytes,1->2Pkts,2->1Pkts,packet_times,packet_sizes,packet_dirs
1603073290,192.168.1.191,65190,54.203.112.76,443,6,2402,2583,7,4,1603073290178;1603073290178;1603073290179;1603073290179;1603073290228;1603073290228;1603073290228;1603073290331;1603073290331;1603073290348;1603073290348;,241;881;244;880;52;113;52;1200;52;1218;52;,1;1;1;1;2;2;1;2;1;2;1;
1603073290,192.168.1.234,5353,224.0.0.251,5353,17,140,0,1,0,1603073290310;,140;,1;
1603073290,192.168.1.191,65140,142.250.68.67,443,6,52,0,1,0,1603073290557;,52;,1;
1603073290,192.168.1.191,5353,192.168.1.234,5353,17,445,0,1,0,1603073290607;,445;,1;
1603073290,192.168.1.157,5353,224.0.0.251,5353,17,313,0,1,0,1603073290720;,313;,1;
1603073290,192.168.1.1,53,192.168.1.191,43125,17,105,65,1,1,1603073290861;1603073290878;,65;105;,2;1;
1603073290,192.168.1.1,53,192.168.1.191,1142,17,117,65,1,1,1603073290861;1603073290884;,65;117;,2;1;
1603073290,192.168.1.63,5353,224.0.0.251,5353,17,248,0,1,0,1603073290925;,248;,1;
1603073291,192.168.1.21,5353,224.0.0.251,5353,17,1808,0,3,0,1603073291130;1603073291645;1603073291647;,202;1464;142;,1;1;1;
1603073291,192.168.1.191,65232,40.78.253.2,443,6,90,52,1,1,1603073291428;1603073291476;,90;52;,1;2;
1603073291,192.168.1.191,65140,142.250.68.67,443,6,52,0,1,0,1603073291847;,52;,1;
1603073292,192.168.1.191,65213,140.82.112.26,443,6,133,129,2,2,1603073292055;1603073292055;1603073292055;1603073292183;,77;52;81;52;,2;1;1;2;
1603073292,192.168.1.21,5353,224.0.0.251,5353,17,202,0,1,0,1603073292154;,202;,1;
1603073293,192.168.1.191,65092,74.125.137.189,443,6,1470,0,1,0,1603073293178;,1470;,1;
1603073293,192.168.1.151,54026,192.168.1.191,65141,6,128,192,2,3,1603073293188;1603073293188;1603073293344;1603073293472;1603073293472;,64;64;64;64;64;,1;2;2;1;2;
1603073293,192.168.1.191,65214,140.82.112.26,443,6,197,206,3,3,1603073293188;1603073293188;1603073293188;1603073293188;1603073293188;1603073293319;,77;77;52;64;81;52;,2;2;1;1;1;2;
1603073293,192.168.1.157,5353,224.0.0.251,5353,17,313,0,1,0,1603073293690;,313;,1;
1603073294,192.168.1.191,65140,142.250.68.67,443,6,52,0,1,0,1603073294228;,52;,1;
1603073294,192.168.1.191,65193,54.203.112.76,443,6,52,52,1,1,1603073294235;1603073294235;,52;52;,2;1;
1603073294,192.168.1.151,54026,192.168.1.191,65141,6,64,64,1,1,1603073294614;1603073294614;,64;64;,1;2;
1603073294,192.168.1.191,65092,74.125.137.189,443,6,40,0,1,0,1603073294917;,40;,1;
1603073295,192.168.1.191,65191,54.203.112.76,443,6,1223,1627,4,4,1603073295041;1603073295041;1603073295094;1603073295094;1603073295094;1603073295208;1603073295208;1603073295209;,239;880;52;100;52;1340;135;52;,1;1;2;2;1;2;2;1;
1603073295,192.168.1.191,65145,54.149.94.178,443,6,110,52,1,1,1603073295078;1603073295160;,110;52;,1;2;
1603073295,192.168.1.191,65146,54.149.94.178,443,6,110,52,1,1,1603073295078;1603073295158;,110;52;,1;2;
1603073295,192.168.1.191,65147,54.149.94.178,443,6,110,52,1,1,1603073295078;1603073295162;,110;52;,1;2;
1603073295,192.168.1.191,65148,54.149.94.178,443,6,110,52,1,1,1603073295079;1603073295162;,110;52;,1;2;
1603073295,192.168.1.21,5353,224.0.0.251,5353,17,326,0,1,0,1603073295124;,326;,1;
1603073295,192.168.1.157,5353,224.0.0.251,5353,17,129,0,1,0,1603073295225;,129;,1;
1603073295,192.168.1.151,54026,192.168.1.191,65141,6,64,64,1,1,1603073295639;1603073295639;,64;64;,1;2;
1603073296,192.168.1.191,65145,54.149.94.178,443,6,160,160,2,2,1603073296098;1603073296142;1603073296142;1603073296143;,108;52;108;52;,1;2;2;1;
1603073296,192.168.1.21,5353,224.0.0.251,5353,17,1735,0,2,0,1603073296868;1603073296868;,1477;258;,1;1;
1603073297,192.168.1.191,65125,17.248.188.42,443,6,128,0,2,0,1603073297142;1603073297144;,76;52;,1;1;
1603073297,192.168.1.1,53,192.168.1.191,50558,17,154,81,1,1,1603073297163;1603073297180;,81;154;,2;1;
1603073297,192.168.1.1,53,192.168.1.191,51133,17,209,81,1,1,1603073297163;1603073297180;,81;209;,2;1;
1603073297,192.168.1.191,65238,17.248.129.144,443,6,2032,9978,13,13,1603073297182;1603073297201;1603073297201;1603073297204;1603073297228;1603073297228;1603073297228;1603073297228;1603073297228;1603073297229;1603073297229;1603073297229;1603073297229;1603073297231;1603073297231;1603073297237;1603073297238;1603073297238;1603073297258;1603073297258;1603073297258;1603073297258;1603073297258;1603073297261;1603073297261;1603073297261;,64;60;52;651;52;52;1500;1500;52;1500;1500;52;52;370;52;132;618;151;52;339;339;52;52;1500;1214;52;,1;2;1;1;2;2;2;2;1;2;2;1;1;2;1;1;1;1;2;2;2;1;1;2;2;1;
1603073297,192.168.1.191,65146,54.149.94.178,443,6,160,160,2,2,1603073297187;1603073297237;1603073297237;1603073297237;,108;52;108;52;,1;2;2;1;
1603073297,192.168.1.191,65147,54.149.94.178,443,6,160,160,2,2,1603073297189;1603073297237;1603073297238;1603073297238;,108;52;108;52;,1;2;2;1;
1603073297,192.168.1.191,65148,54.149.94.178,443,6,160,160,2,2,1603073297189;1603073297237;1603073297237;1603073297237;,108;52;108;52;,1;2;2;1;
1603073297,192.168.1.191,65189,54.203.112.76,443,6,1227,1342,4,3,1603073297191;1603073297191;1603073297238;1603073297238;1603073297238;1603073297338;1603073297338;,242;881;52;100;52;1190;52;,1;1;2;2;1;2;1;
1603073297,192.168.1.243,65332,255.255.255.255,6667,17,200,0,1,0,1603073297991;,200;,1;
1603073298,192.168.1.191,65125,17.248.188.42,443,6,741,0,1,0,1603073298624;,741;,1;
1603073298,192.168.1.191,65140,142.250.68.67,443,6,52,0,1,0,1603073298823;,52;,1;
1603073298,192.168.1.213,57621,192.168.1.255,57621,17,72,0,1,0,1603073298912;,72;,1;
1603073300,192.168.1.191,65190,54.203.112.76,443,6,52,52,1,1,1603073300452;1603073300452;,52;52;,2;1;
1603073301,192.168.1.151,54026,192.168.1.191,65141,6,0,64,0,1,1603073301408;,64;,2;
1603073302,192.168.1.191,65092,74.125.137.189,443,6,40,0,1,0,1603073302531;,40;,1;
1603073302,192.168.1.157,5353,224.0.0.251,5353,17,286,0,1,0,1603073302701;,286;,1;
1603073303,192.168.1.243,65332,255.255.255.255,6667,17,200,0,1,0,1603073303009;,200;,1;
1603073304,192.168.1.191,65193,54.203.112.76,443,6,52,52,1,1,1603073304277;1603073304277;,52;52;,2;1;
1603073304,192.168.1.191,65232,40.78.253.2,443,6,191,221,3,3,1603073304358;1603073304406;1603073304406;1603073304406;1603073304453;1603073304453;,87;52;83;52;86;52;,1;2;2;1;2;1;
1603073305,192.168.1.191,65191,54.203.112.76,443,6,52,52,1,1,1603073305366;1603073305366;,52;52;,2;1;
1603073305,192.168.1.191,65148,54.149.94.178,443,6,52,1124,1,1,1603073305382;1603073305382;,1124;52;,2;1;
1603073305,192.168.1.191,65140,142.250.68.67,443,6,52,0,1,0,1603073305944;,52;,1;
1603073306,192.168.1.191,65145,54.149.94.178,443,6,160,108,2,1,1603073306017;1603073306065;1603073306066;,108;108;52;,1;2;1;
1603073306,192.168.1.157,57621,192.168.1.255,57621,17,72,0,1,0,1603073306080;,72;,1;
1603073307,192.168.1.191,65146,54.149.94.178,443,6,160,108,2,1,1603073307216;1603073307271;1603073307271;,108;108;52;,1;2;1;
1603073307,192.168.1.191,65147,54.149.94.178,443,6,160,108,2,1,1603073307216;1603073307273;1603073307273;,108;108;52;,1;2;1;
1603073307,192.168.1.191,65148,54.149.94.178,443,6,160,108,2,1,1603073307216;1603073307268;1603073307268;,108;108;52;,1;2;1;
1603073307,192.168.1.191,65189,54.203.112.76,443,6,52,52,1,1,1603073307389;1603073307389;,52;52;,2;1;
1603073307,192.168.1.191,65232,40.78.253.2,443,6,90,52,1,1,1603073307428;1603073307521;,90;52;,1;2;
1603073307,192.168.1.191,65103,140.82.114.25,443,6,984,0,1,0,1603073307870;,984;,1;
1603073308,192.168.1.243,65332,255.255.255.255,6667,17,200,0,1,0,1603073308026;,200;,1;
1603073308,192.168.1.21,5353,224.0.0.251,5353,17,1794,0,4,0,1603073308436;1603073308437;1603073308538;1603073308949;,422;502;410;460;,1;1;1;1;
1603073308,192.168.1.191,5353,192.168.1.21,5353,17,445,0,1,0,1603073308511;,445;,1;
1603073309,192.168.1.21,5353,224.0.0.251,5353,17,3078,0,8,0,1603073309155;1603073309160;1603073309160;1603073309562;1603073309564;1603073309565;1603073309565;1603073309664;,132;1464;198;186;308;456;132;202;,1;1;1;1;1;1;1;1;
1603073310,192.168.1.21,5353,224.0.0.251,5353,17,1808,0,3,0,1603073310181;1603073310181;1603073310793;,1464;142;202;,1;1;1;
1603073310,192.168.1.191,65125,17.248.188.42,443,6,741,0,1,0,1603073310236;,741;,1;
1603073310,192.168.1.191,65190,54.203.112.76,443,6,52,52,1,1,1603073310589;1603073310589;,52;52;,2;1;
1603073311,192.168.1.21,5353,224.0.0.251,5353,17,1865,0,2,0,1603073311305;1603073311308;,1478;387;,1;1;
1603073312,192.168.1.191,65161,142.250.101.188,5228,6,40,52,1,1,1603073312044;1603073312080;,40;52;,1;2;
1603073312,192.168.1.191,65160,142.250.101.188,5228,6,40,52,1,1,1603073312044;1603073312080;,40;52;,1;2;
1603073312,192.168.1.21,5353,224.0.0.251,5353,17,510,0,2,0,1603073312430;1603073312941;,308;202;,1;1;
1603073312,192.168.1.157,5353,224.0.0.251,5353,17,73,0,1,0,1603073312430;,73;,1;
1603073312,192.168.1.248,5353,224.0.0.251,5353,17,204,0,1,0,1603073312532;,204;,1;
1603073313,192.168.1.243,65332,255.255.255.255,6667,17,200,0,1,0,1603073313044;,200;,1;
1603073313,192.168.1.191,65193,54.203.112.76,443,6,1167,1037,7,7,1603073313195;1603073313195;1603073313275;1603073313275;1603073313275;1603073313275;1603073313316;1603073313316;1603073313319;1603073313406;1603073313443;1603073313443;1603073313447;1603073313498;,345;91;52;52;91;52;369;52;288;52;369;52;287;52;,1;1;2;2;2;1;2;1;1;2;2;1;1;2;
1603073313,192.168.1.21,5353,224.0.0.251,5353,17,326,0,1,0,1603073313453;,326;,1;
1603073314,192.168.1.191,65193,54.203.112.76,443,6,391,790,3,3,1603073314172;1603073314172;1603073314175;1603073314230;1603073314297;1603073314297;,369;52;287;52;369;52;,2;1;1;2;2;1;
1603073315,192.168.1.191,65145,54.149.94.178,443,6,110,52,1,1,1603073315046;1603073315137;,110;52;,1;2;
1603073315,192.168.1.191,65146,54.149.94.178,443,6,110,52,1,1,1603073315051;1603073315139;,110;52;,1;2;
